DateTime,AddedIPs,RemovedIPs
1532194322,3,0
1532194922,2,0
1532196122,1,0
1532197322,5,2
1532198522,2,9
1532199722,2,1
1532200322,0,5
1532200922,2,1
1532202123,8,7
1532203322,2,2
1532204522,1,0
1532205722,3,3
1532206922,2,4
1532207522,1,0
1532208121,0,1
1532208722,3,0
1532209323,4,0
1532209922,0,1
1532211722,0,1
1532212922,1,1
1532213522,2,0
1532214122,5,1
1532214722,0,4
1532215322,10,0
1532216522,2,1
1532217122,1,0
1532217723,1,0
1532218322,1,1
1532218922,1,0
1532220122,9,0
1532221322,1,0
1532221922,1,2
1532222521,1,0
1532223121,0,3
1532224922,0,8
1532226122,0,1
1532227321,1,0
1532228522,3,16
1532229722,13,1
1532230922,10,0
1532232122,12,1
1532233323,1,0
1532233922,6,1
1532234522,8,3
1532235722,22,1
1532236322,9,0
1532236921,4,0
1532237522,2,1
1532238122,11,2
1532239322,1,0
1532239922,17,1
1532240522,9,0
1532241722,4,0
1532242922,8,0
1532243521,2,0
1532244122,1,0
1532244721,3,0
1532245322,3,12
1532246521,2,0
1532247722,6,1
1532248322,1,1
1532248921,3,2
1532249522,1,0
1532250122,1,0
1532250722,7,0
1532251322,1,0
1532251922,1,0
1532252522,3,2
1532254922,3,10
1532255522,4,8
1532256122,4,0
1532257322,2,2
1532258522,0,3
1532259722,1,0
1532260322,3,0
1532260922,1,0
1532262121,0,1
1532263322,1,3
1532263921,13,0
1532264521,4,31
1532265121,6,0
1532265721,3,1
1532266922,2,10
1532268121,1,1
1532269322,0,2
1532270522,4,0
1532271722,1,23
1532272922,4,1
1532273522,3,0
1532275321,6,3
1532275922,2,15
1532278922,1,3
1532280722,1,0
1532281321,0,4
1532282522,1,0
1532283722,2,3
1532284322,2,0
1532284922,0,3
1532285522,1,2
1532286122,5,0
1532286722,3,0
1532287322,4,2
1532287922,2,0
1532288522,1,0
1532289122,1,2
1532289722,4,0
1532291522,0,3
1532292122,3,0
1532293322,2,1
1532293922,3,0
1532294523,1,0
1532295721,2,3
1532296922,0,3
1532297522,1,0
1532298122,2,0
1532298722,1,2
1532299322,1,9
1532299923,6,0
1532300522,0,2
1532301721,1,4
1532302322,1,2
1532302922,1,0
1532304122,0,1
1532305323,1,0
1532306522,0,12
1532308322,6,0
1532308922,1,0
1532310122,0,2
1532311322,3,8
1532311922,0,9
1532312522,3,0
1532313722,4,5
1532316122,0,5
1532316722,0,5
1532317323,2,0
1532318522,0,14
1532319122,3,0
1532319722,47,0
1532320922,6,4
1532321522,1,2
1532322123,1,0
1532323323,11,3
1532324522,5,1
1532325722,0,3
1532326322,0,5
1532326923,5,0
1532327522,0,3
1532328122,25,0
1532329322,5,0
1532329922,21,4
1532330522,0,25
1532331121,9,0
1532331722,1,3
1532332322,1,1
1532332921,13,0
1532333522,4,2
1532334122,4,0
1532336522,6,7
1532337722,3,1
1532338922,4,12
1532341322,0,8
1532341922,8,0
1532342522,0,2
1532343722,7,6
1532344922,2,5
1532346122,1,1
1532347322,1,0
1532348522,1,6
1532349722,2,5
1532350321,1,6
1532351522,4,1
1532352122,2,1
1532352722,0,16
1532353322,4,2
1532354522,0,1
1532355722,5,4
1532356921,0,7
1532357521,3,2
1532358122,1,0
1532359322,0,6
1532360522,9,1
1532361721,20,0
1532362921,16,1
1532364122,11,0
1532364722,7,0
1532365321,6,0
1532365922,3,0
1532366521,2,1
1532367722,0,3
1532368922,4,0
1532369522,5,3
1532370722,1,2
1532371321,0,1
1532371922,3,0
1532372522,2,0
1532373122,1,0
1532374921,1,1
1532376122,10,2
1532376722,1,3
1532377321,7,0
1532379722,0,19
1532380322,2,0
1532380922,0,1
1532382121,0,1
1532383321,1,0
1532383922,1,0
1532384522,2,0
1532385722,0,19
1532386322,2,0
1532387522,0,1
1532388121,4,2
1532388722,1,0
1532389322,2,0
1532390522,0,2
1532391722,0,6
1532392922,2,1
1532394122,9,8
1532394722,2,0
1532395321,9,7
1532396522,4,0
1532397121,0,1
1532397722,4,0
1532398322,1,0
1532398922,0,1
1532399522,23,0
1532400121,46,0
1532400722,4,13
1532401323,2,5
1532401922,7,0
1532402522,6,1
1532403122,46,0
1532403722,15,15
1532405522,3,0
1532406122,3,2
1532406721,2,8
1532407322,5,0
1532407921,6,8
1532409721,23,11
1532410922,6,5
1532412122,1,1
1532413321,4,4
1532414521,5,0
1532415122,15,0
1532415722,20,0
1532416921,2,0
1532418122,1,4
1532418722,11,3
1532419322,6,0
1532419922,13,1
1532420522,3,17
1532421722,1,4
1532422921,0,6
1532423522,8,0
1532424122,0,1
1532424722,10,1
1532425322,1,0
1532425922,3,0
1532426521,77,5
1532427722,78,5
