DateTime,AddedIPs,RemovedIPs
1532124121,95,95
1532125322,99,100
1532126521,52,51
1532127721,99,99
1532128321,91,91
1532128922,77,77
1532130121,98,98
1532131322,92,92
1532132522,88,88
1532133722,70,70
1532134922,81,81
1532136122,98,98
1532136722,66,66
1532137322,85,85
1532137921,73,73
1532138522,60,60
1532139721,100,100
1532140322,57,57
1532140922,42,42
1532142122,98,98
1532143322,99,99
1532143922,73,73
1532144522,66,66
1532145121,65,65
1532145722,86,86
1532146922,100,100
1532147521,87,87
1532148121,72,72
1532148722,96,97
1532149321,92,91
1532149924,93,93
1532150522,87,87
1532151122,75,75
1532151721,22,22
1532152321,81,81
1532152922,26,26
1532153521,89,89
1532154122,41,41
1532155322,96,96
1532156522,98,98
1532157721,100,100
1532158922,94,94
1532159522,83,83
1532160122,82,82
1532161322,66,66
1532162522,89,89
1532163721,100,100
1532164923,100,100
1532166123,100,100
1532167322,72,72
1532167921,96,96
1532168522,17,17
1532169722,77,77
1532170921,86,86
1532172122,95,95
1532173321,94,94
1532174522,100,100
1532175122,93,93
1532175722,61,61
1532176322,86,86
1532176921,83,83
1532178122,73,73
1532179322,100,100
1532180522,63,63
1532181722,100,100
1532182922,100,100
1532183522,88,88
1532184121,55,55
1532185322,56,56
1532186522,45,45
1532187123,82,82
1532187722,34,34
1532188922,98,98
1532189522,36,36
1532190121,74,74
1532190722,87,87
1532191322,72,72
1532192521,89,89
1532193721,100,100
1532194322,76,76
1532194922,79,79
1532196122,90,90
1532197322,100,100
1532197922,48,48
1532198522,61,61
1532199722,100,100
1532200322,53,53
1532200922,93,93
1532201522,89,89
1532202123,92,92
1532203321,99,99
1532204521,93,93
1532205722,100,100
1532206322,82,82
1532206922,91,91
1532207522,63,63
1532208121,69,69
1532209322,100,100
1532210521,100,100
1532211722,92,92
1532212322,75,75
1532212922,81,81
1532213522,89,89
1532214122,90,90
1532214722,77,77
1532215322,87,87
1532216522,100,100
1532217121,65,65
1532217723,86,86
1532218322,76,76
1532218921,76,76
1532219522,86,86
1532220122,87,87
1532221322,100,100
1532221922,88,88
1532222521,83,83
1532223722,99,99
1532224323,83,83
1532224922,82,82
1532226122,100,100
1532227321,76,76
1532227922,84,84
1532228522,82,82
1532229722,94,94
1532230921,50,50
1532232122,100,100
1532232722,67,67
1532233323,92,92
1532234522,99,99
1532235722,90,90
1532236322,86,86
1532236921,71,71
1532237522,88,88
1532238122,85,85
1532238721,85,85
1532239322,84,84
1532240522,98,98
1532241722,100,100
1532242922,99,99
1532243521,81,81
1532244122,73,73
1532245322,100,100
1532245921,93,93
1532246521,86,86
1532247722,100,100
1532248322,94,94
1532248921,83,83
1532250122,100,100
1532250722,78,78
1532251322,69,69
1532252522,99,100
1532253122,86,85
1532253722,79,79
1532254322,81,81
1532254922,70,70
1532255522,78,78
1532256122,90,90
1532257322,99,99
1532257922,80,80
1532258522,16,16
1532259122,85,85
1532259722,87,87
1532260322,84,84
1532260922,90,90
1532262121,100,100
1532263322,100,100
1532263921,27,27
1532264521,83,83
1532265721,99,99
1532266922,97,97
1532268121,99,100
1532269322,100,99
1532270522,98,98
1532271122,56,56
1532271722,28,28
1532272922,86,86
1532273522,91,91
1532274122,82,82
1532275321,80,80
1532275922,24,24
1532276522,14,14
1532278921,88,88
1532279522,59,59
1532280122,79,79
1532281321,99,99
1532282522,100,100
1532283722,99,99
1532284922,94,94
1532285522,85,85
1532286122,78,78
1532286721,67,67
1532287322,80,80
1532287922,19,19
1532288522,85,85
1532289122,85,85
1532289722,85,85
1532290922,96,96
1532292122,99,99
1532292722,86,86
1532293322,85,85
1532293922,26,26
1532294522,48,48
1532295721,100,100
1532296322,86,86
1532296922,93,93
1532298122,100,100
1532299322,100,100
1532300522,100,100
1532301122,66,66
1532301721,90,90
1532302322,78,78
1532302922,82,82
1532303521,70,70
1532304122,77,77
1532304721,93,93
1532305322,84,84
1532306522,100,100
1532307121,78,78
1532307723,43,43
1532308322,91,91
1532308922,91,91
1532309522,37,37
1532310122,86,86
1532311322,100,100
1532311922,90,90
1532312522,73,73
1532313722,100,100
1532314321,44,44
1532314923,26,26
1532316122,96,96
1532316722,63,63
1532317323,47,47
1532317921,75,75
1532318522,69,69
1532319122,86,86
1532319721,77,77
1532320322,86,86
1532320922,86,86
1532321522,45,45
1532322123,81,81
1532322722,86,86
1532323323,93,93
1532323922,73,73
1532324522,87,87
1532325122,78,78
1532325721,80,80
1532326322,46,46
1532326923,89,89
1532328122,100,100
1532328721,66,66
1532329322,84,84
1532330522,92,92
1532331722,53,53
1532332921,100,100
1532333522,93,93
1532334122,72,72
1532335323,87,87
1532335922,55,55
1532336522,89,89
1532337721,100,100
1532338922,94,94
1532341322,94,94
1532341922,90,90
1532342522,88,88
1532343722,100,100
1532344922,100,100
1532345521,55,55
1532346122,91,91
1532347322,100,100
1532348522,100,100
1532349121,94,94
1532349722,97,97
1532350321,87,87
1532350922,40,40
1532352122,100,100
1532352722,87,87
1532353322,72,72
1532354522,97,97
1532355722,100,100
1532356921,100,100
1532357521,84,84
1532358121,28,28
1532359322,99,99
1532360522,73,73
1532361721,98,98
1532362921,100,100
1532363522,65,65
1532364122,87,87
1532365321,99,99
1532365922,81,81
1532366521,65,65
1532367122,78,78
1532367722,87,87
1532368922,100,100
1532369522,87,87
1532370122,87,87
1532370722,89,89
1532371321,78,78
1532371922,90,90
1532372522,90,90
1532373722,70,70
1532374321,61,61
1532374921,94,94
1532376122,100,100
1532376722,79,79
1532377321,85,85
1532379722,79,79
1532380322,28,28
1532380922,80,80
1532381522,96,96
1532382121,89,89
1532383321,100,100
1532384522,100,100
1532385722,99,99
1532386922,98,98
1532387522,84,84
1532388121,92,92
1532388722,84,84
1532389322,93,93
1532389921,85,85
1532390522,77,77
1532391722,95,95
1532392321,64,64
1532392922,84,84
1532393523,67,67
1532394122,79,79
1532395321,100,100
1532395922,79,79
1532396522,88,88
1532397121,82,82
1532397722,76,76
1532398922,97,97
1532399522,86,86
1532400121,78,78
1532401323,99,99
1532401922,92,92
1532402522,86,86
1532403122,88,88
1532403722,87,87
1532404921,100,100
1532406121,100,100
1532406721,88,88
1532407322,83,83
1532408522,100,100
1532409121,88,88
1532409721,94,94
1532410922,100,100
1532412122,97,97
1532413321,100,100
1532413922,76,76
1532414521,90,90
1532415722,98,98
1532416921,100,100
1532418122,99,99
1532418722,89,89
1532419322,81,81
1532420522,100,100
1532421722,99,99
1532422921,98,98
1532423522,15,15
1532424122,13,13
1532425322,100,100
1532425921,73,73
1532426521,81,81
1532427722,94,94
