DateTime,AddedIPs,RemovedIPs
1532353174,16,6
1532353894,8,6
1532354613,9,8
1532355333,5,0
1532356053,4,5
1532356774,6,5
1532357494,2,5
1532358213,10,4
1532358933,8,2
1532359653,7,3
1532360374,3,7
1532361093,4,5
1532361814,10,5
1532362532,2,2
1532363253,8,5
1532364213,11,5
1532364933,7,1
1532365654,8,37
1532366372,10,5
1532367093,4,3
1532367814,7,4
1532368533,9,10
1532369253,6,9
1532369973,8,18
1532370693,6,3
1532371413,7,3
1532372133,8,1
1532372853,27,2
1532373573,8,5
1532374292,7,6
1532375012,8,5
1532375733,8,4
1532376453,11,6
1532377413,9,0
1532378133,21,3
1532380054,13,7
1532380773,8,1
1532381492,5,3
1532382213,3,5
1532382935,6,4
1532383893,4,7
1532384613,8,6
1532385333,3,5
1532386773,8,16
1532387494,6,3
1532388213,7,1
1532389653,8,11
1532390374,2,7
1532391093,6,3
1532392053,5,3
1532393255,8,8
1532393975,4,7
1532394693,4,3
1532395413,5,6
1532396133,5,5
1532396854,6,4
1532397813,5,3
1532398534,6,4
1532399254,2,6
1532399973,4,3
1532400694,6,3
1532401653,5,4
1532402614,2,6
1532403332,3,3
1532404064,2,4
1532404774,2,3
1532405493,6,1
1532406214,2,10
1532406933,3,3
1532407653,2,4
1532408885,7,13
1532409573,4,4
1532410293,22,5
1532411012,2,1
1532411974,4,52
1532412693,3,1
1532413412,4,2
1532414133,6,5
1532414853,6,4
1532415573,1,7
1532416294,25,7
1532417014,4,6
1532417733,1,4
1532418692,65,7
1532419653,8,9
1532420373,2,4
1532421093,2,5
1532421813,3,5
1532422834,9,6
1532423733,7,4
1532424453,5,0
1532425173,4,3
1532426133,6,3
1532426853,5,4
1532427574,3,4
