DateTime,AddedIPs,RemovedIPs
1532158580,6,6
1532159413,5,9
1532160024,5,0
1532160733,8,9
1532161453,8,5
1532162170,4,4
1532162895,6,2
1532163867,5,7
1532164572,4,6
1532165290,8,1
1532166012,11,6
1532166752,7,3
1532167467,3,9
1532168189,8,4
1532168899,5,11
1532169627,4,0
1532170339,4,4
1532171065,7,5
1532171786,4,13
1532172503,4,0
1532173219,2,5
1532173943,1,2
1532174665,8,5
1532175403,0,7
1532176344,7,9
1532177054,3,3
1532177769,15,2
1532178739,4,11
1532179450,7,2
1532180173,5,3
1532181139,5,8
1532181855,9,5
1532182577,7,7
1532183538,6,10
1532184254,9,7
1532184970,4,2
1532185939,4,6
1532186927,8,6
1532187869,7,7
1532188840,11,5
1532189785,6,8
1532190489,9,5
1532191217,8,10
1532191928,5,3
1532192660,8,0
1532193370,3,28
1532194093,5,11
1532195057,10,6
1532195767,9,7
1532196499,3,0
1532197208,3,5
1532197940,10,5
1532198650,4,9
1532199371,5,6
1532200090,7,12
1532200807,9,6
1532201552,12,8
1532202271,3,6
1532202978,10,8
1532203704,3,12
1532204424,5,4
1532205144,22,0
1532205870,24,6
1532206585,6,8
1532207305,3,8
1532208026,6,0
1532208744,5,8
1532209468,6,3
1532210183,6,10
1532210905,5,4
1532211620,4,5
1532212347,4,8
1532213065,6,10
1532213778,5,0
1532214515,10,0
1532215466,6,17
1532216180,1,5
1532216905,3,0
1532217631,7,10
1532218354,4,1
1532219062,6,3
1532219782,9,0
1532220508,4,8
1532221236,4,9
1532222193,8,12
1532223150,6,7
1532223860,15,14
1532224583,8,13
1532225305,6,7
1532226028,4,5
1532226746,5,9
1532227466,5,7
1532228177,6,6
1532228914,6,7
1532229617,5,6
1532230351,7,0
1532231066,6,6
1532231787,6,4
1532232752,13,3
1532233460,1,10
1532234186,5,0
1532234904,5,3
1532235636,3,11
1532236594,4,12
1532237797,9,3
1532238747,1,5
1532239716,7,6
1532240420,4,1
1532241147,3,6
1532241862,8,0
1532242581,5,4
1532243556,6,7
1532244261,7,0
1532244982,10,11
1532245701,6,0
1532246681,3,8
1532247385,4,5
1532248101,6,4
1532249072,4,6
1532249780,3,6
1532250516,7,8
1532251465,10,3
1532252181,10,6
1532252904,5,10
1532253639,4,7
1532254339,2,4
1532255297,9,9
1532256261,6,12
1532257228,10,6
1532257930,8,5
1532258658,11,7
1532259369,5,3
1532260116,9,7
1532260840,2,2
1532261538,4,7
1532262249,6,4
1532262972,5,3
1532263953,6,7
1532264901,3,4
1532265866,6,9
1532266580,7,7
1532267305,5,0
1532268033,8,4
1532268741,6,3
1532269463,8,9
1532270183,10,7
1532270909,5,4
1532271625,22,7
1532272345,8,5
1532273062,3,0
1532273791,5,8
1532274748,15,5
1532275742,5,9
1532276664,7,4
1532277380,7,7
1532279084,12,16
1532279780,8,3
1532280503,7,10
1532281220,3,0
1532281943,2,4
1532282670,6,5
1532283388,6,10
1532284100,6,6
1532284827,5,4
1532285784,8,13
1532286502,4,5
1532287221,7,6
1532287956,2,7
1532288911,7,5
1532289880,4,2
1532290831,4,16
1532291545,9,27
1532292265,4,0
1532293234,6,42
1532294193,2,5
1532294901,6,4
1532295623,5,7
1532296339,6,6
1532297072,6,11
1532297781,6,8
1532298510,4,5
1532299233,4,9
1532299939,4,4
1532300669,6,4
1532301629,11,10
1532302611,8,7
1532303550,9,6
1532304525,2,5
1532305216,6,5
1532305946,4,5
1532306911,2,8
1532307619,8,0
1532308357,8,4
1532309061,7,8
1532309783,4,11
1532310766,13,10
1532311468,9,9
1532312197,6,8
1532313153,7,8
1532314114,9,5
1532314821,8,6
1532315546,8,9
1532316510,6,9
1532317460,8,5
1532318426,7,17
1532319380,9,7
1532320341,8,5
1532321048,1,3
1532321792,7,7
1532322753,7,7
1532323462,8,6
1532324184,7,0
1532324902,5,5
1532325641,4,4
1532326581,10,5
1532327541,6,5
1532328249,1,3
1532328970,6,6
1532329942,9,5
1532330670,7,10
1532331391,10,5
1532332345,8,8
1532333310,11,2
1532334034,5,2
1532334745,6,28
1532335463,7,0
1532336439,8,14
1532337146,5,8
1532337854,3,0
1532338573,4,2
1532339293,7,5
1532340019,8,2
1532341737,11,23
1532342435,4,0
1532343139,4,6
1532343869,2,5
1532344581,10,15
1532345303,4,5
1532346020,7,10
1532346741,10,4
1532347467,2,5
1532348182,3,5
1532348900,6,6
1532349622,10,4
1532350341,3,0
1532351064,7,9
1532351783,10,4
1532352586,6,5
1532353231,8,2
1532353946,5,2
1532354664,3,3
1532355385,9,6
1532356101,5,5
1532356822,7,8
1532357543,5,4
1532358263,3,19
1532358991,6,6
1532359697,2,6
1532360426,5,9
1532361140,7,0
1532361875,8,11
1532362581,9,6
1532363302,3,7
1532364268,9,10
1532364978,15,0
1532365721,11,11
1532366422,6,4
1532367149,7,3
1532367864,0,3
1532368581,6,8
1532369305,6,9
1532370017,13,9
1532370753,4,7
1532371471,4,4
1532372178,6,0
1532372907,7,6
1532373629,6,9
1532374344,6,0
1532375064,10,9
1532375780,9,8
1532376515,3,7
1532377465,12,4
1532378187,5,5
1532380126,17,20
1532380817,2,1
1532381548,4,13
1532382260,4,7
1532382980,3,7
1532383960,6,8
1532384663,6,7
1532385383,4,6
1532386348,13,9
1532387056,8,0
1532387781,7,8
1532388489,6,7
1532389224,8,10
1532389929,6,0
1532390655,6,12
1532391622,11,11
1532392332,5,0
1532393055,8,4
1532394040,10,14
1532394745,8,0
1532395487,9,12
1532396179,9,0
1532396904,9,10
1532397883,10,20
1532398586,6,0
1532399315,4,6
1532400018,4,11
1532400746,4,6
1532401718,9,10
1532402666,5,12
1532403380,8,3
1532404106,9,6
1532404826,4,12
1532405548,7,0
1532406262,6,6
1532406996,3,5
1532407701,4,3
1532408438,7,4
1532409130,4,0
1532409851,4,5
1532410571,6,6
1532411290,3,5
1532412037,6,2
1532412750,5,7
1532413467,8,3
1532414181,9,2
1532414903,7,5
1532415633,6,6
1532416346,6,10
1532417062,7,0
1532417784,8,2
1532418756,11,6
1532419714,22,7
1532420416,97,0
1532421153,12,13
1532421861,10,0
1532422854,7,5
1532423802,6,4
1532424498,0,8
1532425227,6,4
1532426185,4,6
1532426904,4,12
1532427624,6,0
