DateTime,AddedIPs,RemovedIPs
1532203702,21,14
1532205609,164,185
1532205727,199,127
1532207535,16,22
1532207705,79,89
1532208356,76,0
1532209467,59,156
1532210166,55,0
1532211374,17,17
1532211897,552,345
1532212086,38,0
1532213536,10,19
1532213630,80,112
1532214908,62,157
1532215465,303,0
1532215687,41,0
1532216528,37,234
1532217375,10,23
1532218547,75,0
1532219539,312,82
1532219711,63,129
1532220906,54,0
1532221451,15,19
1532222111,88,121
1532223371,14,23
1532223952,111,136
1532225303,8,13
1532225734,377,133
1532227209,16,16
1532227329,99,180
1532228166,41,0
1532229139,14,9
1532230086,124,79
1532231065,76,156
1532231766,48,0
1532232972,8,14
1532233687,90,113
1532234528,29,193
1532234902,8,12
1532235365,85,0
1532237059,9,10
1532238006,128,215
1532238967,15,15
1532239351,88,144
1532240891,19,18
1532241151,72,210
1532242825,14,14
1532243411,121,118
1532244739,69,12
1532245327,47,141
1532246678,21,12
1532246985,107,140
1532248584,14,22
1532248806,94,185
1532250513,17,23
1532250905,42,39
1532250911,107,74
1532252415,22,17
1532252732,79,153
1532254336,102,1068
1532254544,19,0
1532256258,31,25
1532257248,125,168
1532258192,510,111
1532258887,85,0
1532260113,89,152
1532262037,101,131
1532263951,58,117
1532264106,63,0
1532265863,18,14
1532266806,154,265
1532267792,18,16
1532268216,46,498
1532269936,21,22
1532270732,49,1
1532272104,84,235
1532272213,73,81
1532274011,43,24
1532274349,145,138
1532276184,1641,136
1532277007,250,748
1532279081,160,138
1532280974,42,119
1532281529,326,92
1532282898,76,18
1532283960,69,312
1532284093,51,0
1532284824,0,5
1532285767,104,169
1532286981,0,19
1532287685,117,82
1532288909,0,28
1532289657,82,206
1532290829,0,16
1532291286,92,251
1532292127,60,140
1532292738,0,13
1532292966,47,0
1532294126,33,45
1532294654,0,10
1532295728,55,115
1532295933,0,254
1532296571,0,25
1532296887,39,0
1532298508,48,197
1532299504,56,122
1532300431,0,22
1532301336,118,104
1532302608,387,0
1532302927,78,158
1532304523,499,9
1532304938,46,98
1532306421,116,508
1532307143,85,115
1532308355,0,20
1532309286,130,82
1532310263,0,19
1532312195,191,202
1532312887,61,0
1532314112,0,15
1532314207,95,120
1532316020,0,28
1532316664,162,181
1532317955,67,26
1532318172,51,0
1532319866,0,21
1532320210,100,92
1532320694,116,77
1532321791,1,26
1532322312,164,111
1532323690,0,28
1532323839,88,0
1532325639,0,27
1532325661,181,221
1532326544,63,0
1532327539,0,15
1532328011,100,122
1532329477,1,20
1532330140,62,142
1532331387,127,24
1532331611,92,105
1532332722,59,118
1532333307,0,18
1532333705,37,12
1532335209,0,12
1532335543,83,142
1532337143,0,17
1532337389,98,56
1532339061,83,18
1532339138,57,140
1532341734,55,1012
1532341809,91,144
1532343628,0,23
1532344205,174,108
1532345546,342,0
1532346127,117,85
1532346966,69,0
1532347464,0,7
1532348885,170,130
1532349375,0,13
1532349726,73,139
1532351294,0,16
1532351652,170,67
1532353228,0,12
1532353328,195,173
1532355148,0,14
1532355305,207,75
1532357058,168,169
1532358988,113,94
1532359687,123,0
1532360896,5,12
1532361366,121,181
1532361632,0,1022
1532362841,216,12
1532363286,944,334
1532364740,227,8
1532365231,255,0
1532366893,504,229
1532367160,333,0
1532368828,88,15
1532369721,222,190
1532370750,41,9
1532371315,148,138
1532371537,0,254
1532372651,27,12
1532373334,139,110
1532374571,45,14
1532375105,154,273
1532376512,34,16
1532376904,178,91
1532378411,37,21
1532379911,218,464
1532380578,30,28
1532381406,74,0
1532382492,22,17
1532384417,150,268
1532385049,0,251
1532385726,112,111
1532386346,20,21
1532387646,117,147
1532388266,297,250
1532388486,53,0
1532389326,64,104
1532390169,15,9
1532391331,102,47
1532392105,11,14
1532392926,121,181
1532393185,256,0
1532394038,63,15
1532395940,118,59
1532397881,95,139
1532398540,57,72
1532399782,44,11
1532401716,111,126
1532402136,146,98
1532403612,14,13
1532403936,47,86
1532405033,101,119
1532405546,14,12
1532405705,39,0
1532407456,12,9
1532408465,76,97
1532409631,127,126
1532410391,102,1
1532410933,56,99
1532411531,18,12
1532411766,54,0
1532413465,18,12
1532414528,208,196
1532415371,14,9
1532415652,63,0
1532417292,81,92
1532418126,135,89
1532419226,103,17
1532421150,165,93
1532423301,19,30
1532423739,113,228
1532424013,93,8
1532425224,17,21
1532426444,164,232
1532427132,32,284
