DateTime,AddedIPs,RemovedIPs
1532032573,1482,1482
1532033573,1480,1480
1532034498,1471,1471
1532035472,1536,1536
1532036913,1585,1585
1532037862,1577,1577
1532038816,1493,1493
1532039781,1555,1555
1532040780,1562,1562
1532041721,1247,1247
1532043425,1495,1495
1532044843,1322,1322
1532045861,1473,1473
1532047012,1466,1466
1532047954,1523,1523
1532048894,1488,1488
1532049894,1561,1561
1532050861,1506,1506
1532051782,1543,1543
1532052754,1555,1555
1532053713,1536,1536
1532054652,1573,1573
1532055634,1622,1622
1532056625,1576,1576
1532057551,1598,1598
1532058523,1586,1586
1532059515,1569,1569
1532060671,1514,1514
1532061610,1556,1556
1532062590,1561,1561
1532063550,1509,1509
1532064490,1570,1570
1532065481,1128,1128
1532066424,1522,1522
1532067397,1548,1548
1532068345,1513,1513
1532069305,1449,1449
1532070254,1414,1414
1532071257,1569,1569
1532072416,1617,1617
1532073642,1580,1580
1532074577,301,301
1532075540,1498,1498
1532076497,1516,1516
1532077456,1567,1567
1532078476,1601,1601
1532079608,1635,1635
1532080584,1661,1661
1532081560,1523,1523
1532082775,1470,1470
1532083700,1530,1530
1532084658,1467,1467
1532085644,1447,1447
1532086584,1551,1551
1532088054,1469,1469
1532088986,1567,1567
1532089947,1606,1606
1532090898,1584,1584
1532091875,1562,1562
1532092813,1620,1620
1532093777,1613,1613
1532094806,1514,1514
1532095706,1327,1327
1532096684,1574,1574
1532097619,1571,1571
1532098585,1487,1487
1532099553,1387,1387
1532100998,1564,1564
1532101976,1578,1578
1532102947,1395,1395
1532103895,1578,1578
1532104809,1659,1659
1532105772,1595,1595
1532106771,1617,1617
1532107708,1466,1466
1532108709,1591,1591
1532109618,1580,1580
1532110582,1612,1612
1532111553,1569,1569
1532112490,1584,1584
1532113459,1594,1594
1532114416,1596,1596
1532115394,1614,1614
1532116334,1592,1592
1532117303,1510,1510
1532118274,1506,1506
1532119213,1524,1524
1532120220,1576,1576
1532121141,1616,1616
1532122095,1617,1617
1532123599,1579,1579
1532124502,1577,1577
1532125478,1619,1619
1532126417,1598,1598
1532128143,1562,1562
1532129088,1533,1533
1532130016,1550,1550
1532130976,1574,1574
1532131976,1565,1565
1532132906,1635,1635
1532133873,1651,1651
1532134821,1608,1608
1532135794,1610,1610
1532136739,1608,1608
1532137711,1641,1641
1532138659,1463,1463
1532139623,1580,1580
1532140827,1562,1562
1532141811,1617,1617
1532142759,1640,1640
1532143727,1641,1641
1532145381,1613,1613
1532146349,1554,1554
1532147294,1573,1573
1532148294,1633,1633
1532149231,1623,1623
1532150193,1558,1558
1532151143,1629,1629
1532152103,1588,1588
1532153070,1586,1586
1532154014,1678,1678
1532155029,1611,1611
1532156446,1684,1684
1532157379,1750,1750
1532158356,1747,1747
1532159423,1712,1712
1532160501,1680,1680
1532161498,1666,1666
1532162411,1660,1660
1532163409,1666,1666
1532164353,1610,1610
1532165298,1604,1604
1532166289,1678,1678
1532167219,1680,1680
1532168204,1605,1605
1532169138,1659,1659
1532170093,1655,1655
1532171104,1650,1650
1532172010,1562,1562
1532172972,1664,1664
1532173968,1561,1561
1532174933,1620,1620
1532175889,1664,1664
1532176811,1724,1724
1532177777,1624,1624
1532178763,1492,1492
1532179713,1340,1340
1532180697,1312,1312
1532181634,1313,1313
1532182590,1344,1344
1532183545,1342,1342
1532184506,1362,1362
1532186184,1368,1368
1532187384,1379,1379
1532188359,1359,1359
1532189368,1341,1341
1532191229,1326,1326
1532192171,1333,1333
1532193159,1479,1479
1532194101,1450,1450
1532195095,1327,1327
1532196025,1327,1327
1532196987,1347,1347
1532198049,1382,1382
1532199168,1367,1367
1532200103,1373,1373
1532201074,1376,1376
1532202011,1352,1352
1532203039,1314,1314
1532203941,1331,1331
1532205609,1359,1359
1532206592,1318,1318
1532207536,1369,1369
1532208489,1361,1361
1532209530,1329,1329
1532210655,1305,1305
1532211626,1317,1317
1532212814,1312,1312
1532213784,1337,1337
1532214993,1417,1417
1532215944,1391,1391
1532216914,1348,1348
1532217860,1341,1341
1532218815,1358,1358
1532219800,1350,1350
1532220765,1310,1310
1532221701,1331,1331
1532222677,1309,1309
1532223612,1290,1290
1532224617,1325,1325
1532225546,1347,1347
1532226490,1363,1363
1532227511,1338,1338
1532228467,1314,1314
1532229378,1323,1323
1532230391,1325,1325
1532231292,1332,1332
1532232257,1328,1328
1532233226,1357,1357
1532234194,1340,1340
1532235156,1341,1341
1532236098,1356,1356
1532237092,1369,1369
1532238295,1362,1362
1532239229,1350,1350
1532240182,1356,1356
1532241154,1337,1337
1532242095,1305,1305
1532243090,1292,1292
1532244024,1316,1316
1532244994,1320,1320
1532245973,1442,1442
1532247155,1520,1520
1532248140,1475,1475
1532249119,1349,1349
1532250076,1305,1305
1532250984,1294,1294
1532251944,1304,1304
1532252912,1264,1264
1532253860,1310,1310
1532254825,1214,1214
1532255794,772,772
1532256794,1339,1339
1532257699,1304,1304
1532258688,1307,1307
1532259657,1267,1267
1532260572,1227,1227
1532261549,1255,1255
1532262498,1272,1272
1532263512,1285,1285
1532264440,1208,1208
1532265461,1230,1230
1532266587,1237,1237
1532267555,1284,1284
1532268494,1249,1249
1532269485,1297,1297
1532270412,1257,1257
1532271377,1243,1243
1532272356,1245,1245
1532273319,1231,1231
1532274307,1236,1236
1532275277,1254,1254
1532276186,1324,1324
1532277134,1324,1324
1532279092,1308,1308
1532280011,1283,1283
1532280989,1304,1304
1532282008,1252,1252
1532283131,1330,1330
1532284106,1316,1316
1532285400,1255,1255
1532286509,1821,1821
1532287467,1825,1825
1532288417,1284,1284
1532289390,1257,1257
1532290387,1255,1255
1532291302,1233,1233
1532292288,1206,1206
1532293240,1234,1234
1532294200,1263,1263
1532295135,1284,1284
1532296107,1257,1257
1532297098,1278,1278
1532298008,1230,1230
1532299239,1234,1234
1532300168,1253,1253
1532301167,1270,1270
1532302113,1316,1316
1532303101,1327,1327
1532304022,1249,1249
1532304981,1269,1269
1532305952,1274,1274
1532306917,1225,1225
1532307864,1285,1285
1532308812,1269,1269
1532309789,1261,1261
1532310791,1305,1305
1532311693,1326,1326
1532312674,1330,1330
1532313624,1264,1264
1532314571,1251,1251
1532315557,1302,1302
1532316516,1338,1338
1532317493,1334,1334
1532318444,1270,1270
1532319386,1309,1309
1532320346,1310,1310
1532321295,1313,1313
1532322260,1327,1327
1532323215,1371,1371
1532324190,1328,1328
1532325129,1337,1337
1532326120,1415,1415
1532327103,1389,1389
1532328024,1272,1272
1532328999,1297,1297
1532329948,1328,1328
1532330890,1328,1328
1532331904,1386,1386
1532332834,1488,1488
1532334040,1516,1516
1532334970,1485,1485
1532335986,1339,1339
1532336905,1303,1303
1532337875,1372,1372
1532338811,1279,1279
1532339783,1214,1214
1532341757,1289,1289
1532342895,1243,1243
1532343894,1283,1283
1532344812,1216,1216
1532345772,1223,1223
1532346768,1216,1216
1532347695,1268,1268
1532348653,1271,1271
1532349630,1192,1192
1532350570,1179,1179
1532351541,1365,1365
1532352608,1398,1398
1532353689,1233,1233
1532354672,1210,1210
1532355609,1333,1333
1532356573,1379,1379
1532357576,1261,1261
1532358497,1283,1283
1532359453,1274,1274
1532360433,1330,1330
1532361369,1262,1262
1532362336,1331,1331
1532363334,1386,1386
1532364316,1352,1352
1532365287,1276,1276
1532366430,1306,1306
1532367396,1310,1310
1532368353,1259,1259
1532369314,1282,1282
1532370280,1290,1290
1532371234,1261,1261
1532372185,1259,1259
1532373170,1318,1318
1532374089,1281,1281
1532375101,1205,1205
1532376018,1222,1222
1532376991,1251,1251
1532377938,1347,1347
1532380134,1316,1316
1532381074,1222,1222
1532382018,1248,1248
1532382990,1225,1225
1532383967,1249,1249
1532384905,1295,1295
1532385894,1233,1233
1532386834,1209,1209
1532387789,1265,1265
1532388742,1308,1308
1532389705,1316,1316
1532390662,1270,1270
1532391629,1261,1261
1532392570,1273,1273
1532394063,1266,1266
1532394981,1244,1244
1532395941,1246,1246
1532396944,1320,1320
1532397889,1290,1290
1532398808,1260,1260
1532399783,1269,1269
1532400752,1285,1285
1532401724,1277,1277
1532402697,1282,1282
1532403613,1275,1275
1532404568,1287,1287
1532405554,1263,1263
1532406509,1284,1284
1532408021,1261,1261
1532409136,1308,1308
1532410582,1355,1355
1532411536,1362,1362
1532412499,1384,1384
1532413486,1361,1361
1532414420,1276,1276
1532415373,1229,1229
1532416363,1275,1275
1532417304,1291,1291
1532418273,1449,1449
1532419242,1491,1491
1532420188,1366,1366
1532421161,1394,1394
1532422372,1394,1394
1532423304,1426,1426
1532424270,1390,1390
1532425235,1246,1246
1532426195,1211,1211
1532427136,1240,1240
