DateTime,AddedIPs,RemovedIPs
1532153070,208,138
1532153562,1,11
1532154014,196,150
1532154491,6,10
1532155029,196,178
1532155472,19,5
1532156446,243,134
1532157379,227,163
1532158356,216,135
1532159423,224,178
1532160501,160,47
1532161498,168,132
1532162411,175,140
1532163409,176,163
1532164353,191,168
1532165298,211,141
1532166289,158,174
1532167219,149,168
1532168204,202,152
1532169138,157,31
1532170093,202,187
1532171104,153,280
1532172010,175,23
1532172972,209,134
1532173968,209,150
1532174933,148,131
1532175889,206,164
1532176811,186,128
1532177777,122,153
1532178763,127,180
1532179713,139,146
1532180697,147,176
1532181634,131,119
1532182590,120,140
1532183545,155,151
1532184506,156,143
1532185466,14,3
1532186184,172,214
1532186440,14,8
1532187384,140,11
1532188359,149,146
1532189368,133,276
1532190259,9,5
1532191229,183,279
1532192171,136,20
1532193159,140,145
1532194101,173,162
1532195095,124,122
1532196025,166,426
1532196987,159,226
1532198049,135,221
1532199168,161,196
1532200103,120,264
1532201074,164,258
1532202011,127,196
1532203039,116,144
1532203941,102,141
1532204891,14,5
1532205609,126,155
1532205898,7,2
1532206592,111,146
1532207059,5,1
1532207536,99,171
1532208032,5,8
1532208489,108,165
1532209028,12,5
1532209530,128,110
1532209947,6,2
1532210655,134,154
1532210911,2,14
1532211626,120,136
1532212096,12,2
1532212814,129,165
1532213076,10,5
1532213784,103,162
1532214028,1,0
1532214993,141,135
1532215944,140,179
1532216914,141,176
1532217860,138,175
1532218815,170,149
1532219800,145,231
1532220765,137,185
1532221701,134,216
1532222677,80,178
1532223612,119,194
1532224617,133,191
1532225546,126,169
1532226490,138,197
1532227511,125,168
1532228467,129,202
1532229378,114,204
1532230391,120,207
1532231292,95,27
1532232257,112,231
1532233226,111,174
1532234194,140,192
1532235156,140,177
1532236098,119,220
1532237092,119,182
1532238295,135,233
1532239229,123,144
1532240182,155,224
1532241154,124,243
1532242095,147,251
1532243090,150,308
1532244024,134,361
1532244994,125,309
1532245973,157,357
1532247155,163,282
1532248140,140,211
1532249119,139,164
1532250076,135,194
1532250984,114,182
1532251944,145,214
1532252912,164,214
1532253860,169,206
1532254825,105,195
1532255794,121,199
1532256794,195,257
1532257699,139,155
1532258688,121,255
1532259657,163,297
1532260572,156,298
1532261549,170,233
1532262498,143,356
1532263512,157,326
1532264440,127,184
1532265461,119,164
1532266587,145,156
1532267555,158,163
1532268494,128,149
1532269485,138,149
1532270412,150,156
1532271377,157,135
1532272356,95,25
1532273319,122,181
1532274307,144,152
1532275277,144,134
1532275748,7,2
1532276186,141,148
1532276670,11,11
1532277134,123,10
1532277610,3,0
1532279092,174,307
1532280011,155,155
1532280989,167,170
1532282008,162,125
1532282899,6,5
1532283131,178,157
1532283851,12,5
1532284106,122,179
1532284833,9,7
1532285400,172,147
1532285790,6,4
1532286509,1673,265
1532286982,8,4
1532287467,123,11
1532287964,5,5
1532288417,170,267
1532288917,3,9
1532289390,149,13
1532289888,0,12
1532290387,177,252
1532290837,6,15
1532291302,102,15
1532291774,4,9
1532292288,142,146
1532292745,4,12
1532293240,106,110
1532293706,2,10
1532294200,131,127
1532294658,1,9
1532295135,144,131
1532295629,3,7
1532296107,167,147
1532296572,4,5
1532297098,151,145
1532297539,1,16
1532298008,118,12
1532298524,7,11
1532299239,148,269
1532299698,7,3
1532300168,156,12
1532300675,0,6
1532301167,142,157
1532301635,2,12
1532302113,157,148
1532302618,4,9
1532303101,122,143
1532303559,3,8
1532304022,149,132
1532304539,7,18
1532304981,155,152
1532305454,4,15
1532305952,150,147
1532306421,5,16
1532306917,109,145
1532307380,6,7
1532307864,154,147
1532308365,2,8
1532308812,125,142
1532309293,5,6
1532309789,162,84
1532310271,8,8
1532310791,161,145
1532311225,0,9
1532311693,201,149
1532312202,5,15
1532312674,152,132
1532313159,7,10
1532313624,129,118
1532314120,10,6
1532314571,171,102
1532315063,9,12
1532315557,162,146
1532316020,7,15
1532316516,130,141
1532316992,9,11
1532317493,151,153
1532317955,19,4
1532318444,166,123
1532318914,16,6
1532319386,158,123
1532319899,18,9
1532320346,154,100
1532320831,16,6
1532321295,132,132
1532321798,7,4
1532322260,154,122
1532322759,23,13
1532323215,145,114
1532323691,7,15
1532324190,156,135
1532324658,4,0
1532325129,173,137
1532325647,14,9
1532326120,144,137
1532326587,21,16
1532327103,158,134
1532327547,6,0
1532328024,153,142
1532328507,7,28
1532328999,195,145
1532329479,9,0
1532329948,161,122
1532330424,12,0
1532330890,134,128
1532331904,156,135
1532332352,8,1
1532332834,166,181
1532333316,3,1
1532334040,208,202
1532334493,13,3
1532334970,190,202
1532335469,11,15
1532335986,146,175
1532336445,3,25
1532336905,158,131
1532337374,9,0
1532337875,174,145
1532338346,12,26
1532338811,161,118
1532339300,9,0
1532339783,145,134
1532341757,214,216
1532342895,177,124
1532343894,184,166
1532344812,176,152
1532345772,159,117
1532346768,138,126
1532347695,155,143
1532348653,133,145
1532349630,154,111
1532350570,145,146
1532351541,178,119
1532352608,181,131
1532353689,180,139
1532354672,156,165
1532355609,178,140
1532356573,157,119
1532357576,157,148
1532358497,153,148
1532359453,173,109
1532360433,183,115
1532361369,140,142
1532362336,163,149
1532363334,174,183
1532364316,181,145
1532365287,136,20
1532366430,180,315
1532367396,182,167
1532368353,138,13
1532369314,146,170
1532370280,161,176
1532371234,123,133
1532372185,173,199
1532373170,218,1665
1532374089,142,143
1532375101,158,166
1532376018,176,165
1532376991,177,180
1532377938,167,108
1532380134,184,287
1532381074,140,137
1532382018,142,173
1532382990,150,160
1532383967,167,157
1532384905,127,144
1532385894,141,148
1532386834,114,150
1532387789,155,168
1532388742,150,185
1532389705,172,132
1532390662,166,146
1532391629,179,140
1532392570,148,171
1532393532,36,13
1532394063,171,135
1532394500,8,19
1532394981,156,139
1532395493,11,11
1532395941,137,136
1532396412,10,20
1532396944,158,144
1532397372,16,8
1532397889,150,152
1532398337,11,8
1532398808,141,208
1532399321,10,10
1532399783,160,149
1532400266,10,14
1532400752,167,139
1532401225,15,8
1532401724,148,176
1532402185,16,9
1532402697,151,174
1532403142,9,4
1532403613,154,138
1532404113,14,2
1532404568,141,114
1532405056,2,10
1532405554,154,127
1532406023,15,11
1532406509,121,129
1532407002,11,8
1532408021,169,261
1532408445,15,9
1532409136,153,157
1532409631,21,8
1532410582,157,151
1532411536,209,308
1532412499,174,30
1532413486,167,159
1532414420,138,157
1532415373,134,161
1532416363,191,316
1532417304,184,153
1532418273,190,31
1532419242,219,323
1532420188,159,23
1532421161,191,198
1532422372,175,160
1532423304,147,166
1532424270,208,154
1532425235,178,278
1532426195,169,161
1532427136,147,16
