DateTime,AddedIPs,RemovedIPs
1532224583,28,61
1532225305,54,30
1532226028,26,23
1532226746,24,23
1532227466,25,26
1532228177,26,22
1532228914,25,32
1532229617,23,40
1532230351,35,32
1532231066,32,30
1532231787,37,37
1532232752,47,41
1532233460,26,34
1532234186,32,128
1532234904,111,42
1532235636,48,22
1532236594,30,34
1532237797,41,41
1532238747,24,29
1532239716,32,74
1532240420,44,139
1532241147,139,44
1532241862,70,25
1532242581,28,37
1532243556,36,47
1532244261,54,23
1532244982,35,48
1532245701,48,44
1532246681,39,172
1532247385,74,135
1532248101,166,50
1532249072,83,78
1532249780,96,36
1532250516,56,44
1532251465,41,66
1532252181,65,47
1532252904,55,121
1532253639,106,56
1532254339,70,41
1532255297,55,37
1532256261,32,62
1532257228,44,31
1532257930,31,23
1532258658,35,39
1532259369,26,64
1532260116,56,131
1532260840,127,49
1532261538,49,31
1532262249,40,67
1532262972,57,57
1532263953,70,47
1532264901,47,34
1532265866,22,59
1532266580,66,81
1532267305,88,38
1532268033,49,33
1532268741,28,66
1532269463,68,44
1532270183,53,56
1532270909,53,38
1532271625,64,40
1532272345,47,53
1532273062,33,50
1532273791,51,40
1532274748,53,40
1532275742,21,27
1532276664,33,34
1532277380,36,34
1532279084,45,42
1532279780,31,32
1532280503,29,33
1532281220,36,32
1532281943,29,41
1532282670,45,32
1532283388,27,44
1532284100,48,36
1532284827,28,48
1532285784,55,42
1532286502,37,36
1532287221,38,32
1532287956,35,42
1532288911,49,37
1532289880,30,51
1532290831,49,38
1532291545,40,76
1532292265,78,25
1532293234,33,42
1532294193,26,40
1532294901,41,21
1532295623,24,43
1532296339,43,22
1532297072,26,29
1532297781,17,42
1532298510,33,32
1532299233,27,37
1532299939,37,28
1532300669,27,30
1532301629,34,43
1532302611,41,27
1532303550,29,35
1532304525,18,61
1532305216,56,31
1532305946,34,39
1532306911,39,36
1532307619,40,109
1532308357,97,36
1532309061,41,35
1532309783,27,52
1532310766,63,28
1532311468,27,78
1532312197,67,20
1532313153,26,36
1532314114,36,46
1532314821,39,23
1532315546,27,56
1532316510,49,48
1532317460,37,37
1532318426,45,34
1532319380,38,43
1532320341,31,36
1532321048,27,37
1532321792,34,29
1532322753,45,36
1532323462,35,37
1532324184,36,40
1532324902,33,32
1532325641,29,51
1532326581,67,47
1532327541,47,40
1532328249,44,51
1532328970,54,44
1532329942,49,55
1532330670,48,40
1532331391,39,55
1532332345,67,27
1532333310,35,49
1532334034,50,48
1532334745,46,42
1532335463,42,27
1532336439,37,34
1532337146,35,62
1532337854,68,36
1532338573,33,35
1532339293,29,29
1532340019,36,52
1532341737,72,63
1532342435,43,35
1532343139,43,58
1532343869,45,44
1532344581,59,55
1532345303,49,43
1532346020,42,42
1532346741,44,38
1532347467,23,27
1532348182,43,34
1532348900,31,42
1532349622,46,33
1532350341,28,31
1532351064,35,35
1532351783,35,42
1532352586,38,37
1532353231,36,49
1532353946,51,36
1532354664,31,63
1532355385,53,42
1532356101,46,46
1532356822,53,37
1532357543,31,34
1532358263,32,52
1532358991,45,56
1532359697,49,38
1532360426,44,36
1532361140,38,36
1532361875,45,39
1532362581,41,33
1532363302,27,36
1532364268,48,59
1532364978,49,23
1532365721,31,29
1532366422,26,69
1532367149,65,25
1532367864,17,24
1532368581,25,45
1532369305,46,38
1532370017,43,38
1532370753,32,36
1532371471,39,36
1532372178,38,32
1532372907,27,17
1532373629,23,30
1532374344,35,39
1532375064,34,34
1532375780,34,38
1532376515,23,22
1532377465,32,31
1532378187,23,37
1532380126,67,67
1532380817,41,31
1532381548,35,58
1532382260,43,36
1532382980,34,38
1532383960,39,51
1532384663,44,35
1532385383,35,30
1532386348,46,22
1532387056,31,29
1532387781,34,31
1532388489,31,27
1532389224,29,47
1532389929,34,32
1532390655,27,34
1532391622,36,42
1532392332,33,20
1532393055,21,37
1532394040,39,48
1532394745,42,39
1532395487,44,20
1532396179,25,38
1532396904,27,33
1532397883,26,48
1532398586,42,27
1532399315,18,29
1532400018,24,27
1532400746,31,21
1532401718,24,29
1532402666,31,50
1532403380,44,31
1532404106,48,49
1532404826,42,22
1532405548,30,37
1532406262,31,40
1532406996,39,32
1532407701,30,36
1532408438,38,18
1532409130,26,31
1532409851,28,30
1532410571,22,35
1532411290,37,51
1532412037,56,30
1532412750,37,57
1532413467,62,42
1532414181,43,39
1532414903,38,47
1532415633,48,53
1532416346,51,135
1532417062,65,62
1532417784,43,39
1532418756,43,52
1532419714,64,32
1532420416,125,72
1532421153,78,44
1532421861,61,34
1532422854,35,82
1532423802,90,76
1532424498,51,50
1532425227,57,45
1532426185,45,40
1532426904,37,41
1532427624,45,14
